,abr_cd,abr_cdi,abr_nm,abr_c,abr_z,cd,ds,url
155,02194,1300904,CANUTAMA,N,['0013'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02194-c0001-e000544-v.json
156,02216,1301001,CARAUARI,N,['0021'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02216-c0001-e000544-v.json
157,02232,1301100,CAREIRO,N,['0023'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02232-c0001-e000544-v.json
158,02046,1301159,CAREIRO DA VÁRZEA,N,['0031'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02046-c0001-e000544-v.json
159,02259,1301209,COARI,N,['0008'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02259-c0001-e000544-v.json
160,02275,1301308,CODAJÁS,N,['0007'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02275-c0001-e000544-v.json
161,02291,1301407,EIRUNEPÉ,N,['0011'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02291-c0001-e000544-v.json
162,02313,1301506,ENVIRA,N,['0046'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02313-c0001-e000544-v.json
163,02330,1301605,FONTE BOA,N,['0010'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02330-c0001-e000544-v.json
164,02020,1301654,GUAJARÁ,N,['0045'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02020-c0001-e000544-v.json
165,02356,1301704,HUMAITÁ,N,['0017'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02356-c0001-e000544-v.json
166,02399,1301803,IPIXUNA,N,['0045'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02399-c0001-e000544-v.json
167,98353,1301852,IRANDUBA,N,['0056'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98353-c0001-e000544-v.json
168,02410,1301902,ITACOATIARA,N,['0003'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02410-c0001-e000544-v.json
169,98370,1301951,ITAMARATI,N,['0069'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98370-c0001-e000544-v.json
170,02437,1302009,ITAPIRANGA,N,['0024'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02437-c0001-e000544-v.json
171,02453,1302108,JAPURÁ,N,['0048'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02453-c0001-e000544-v.json
172,02470,1302207,JURUÁ,N,['0050'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02470-c0001-e000544-v.json
173,02496,1302306,JUTAÍ,N,['0041'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02496-c0001-e000544-v.json
174,02518,1302405,LÁBREA,N,['0012'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02518-c0001-e000544-v.json
175,02534,1302504,MANACAPURU,N,['0006'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02534-c0001-e000544-v.json
176,98396,1302553,MANAQUIRI,N,['0023'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98396-c0001-e000544-v.json
177,02550,1302603,MANAUS,S,"['0062', '0002', '0037', '0063', '0065', '0040', '0032', '0068', '0058', '0059', '0070', '0001', '0031']",am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02550-c0001-e000544-v.json
178,02577,1302702,MANICORÉ,N,['0016'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02577-c0001-e000544-v.json
179,02593,1302801,MARAÃ,N,['0049'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02593-c0001-e000544-v.json
180,02615,1302900,MAUÉS,N,['0005'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02615-c0001-e000544-v.json
181,02631,1303007,NHAMUNDÁ,N,['0043'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02631-c0001-e000544-v.json
182,02658,1303106,NOVA OLINDA DO NORTE,N,['0035'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02658-c0001-e000544-v.json
183,02011,1303205,NOVO AIRÃO,N,['0034'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02011-c0001-e000544-v.json
184,02674,1303304,NOVO ARIPUANÃ,N,['0029'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02674-c0001-e000544-v.json
185,02690,1303403,PARINTINS,N,['0004'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02690-c0001-e000544-v.json
186,02712,1303502,PAUINI,N,['0044'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02712-c0001-e000544-v.json
187,98418,1303536,PRESIDENTE FIGUEIREDO,N,['0051'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98418-c0001-e000544-v.json
188,98434,1303569,RIO PRETO DA EVA,N,['0068'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98434-c0001-e000544-v.json
189,02372,1303601,SANTA ISABEL DO RIO NEGRO,N,['0030'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02372-c0001-e000544-v.json
190,02739,1303700,SANTO ANTÔNIO DO IÇÁ,N,['0047'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02739-c0001-e000544-v.json
191,02771,1304005,SILVES,N,['0024'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02771-c0001-e000544-v.json
192,02836,1303809,SÃO GABRIEL DA CACHOEIRA,N,['0019'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02836-c0001-e000544-v.json
193,02755,1303908,SÃO PAULO DE OLIVENÇA,N,['0022'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02755-c0001-e000544-v.json
194,98450,1303957,SÃO SEBASTIÃO DO UATUMÃ,N,['0027'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98450-c0001-e000544-v.json
195,98477,1304062,TABATINGA,N,['0036'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98477-c0001-e000544-v.json
196,02798,1304104,TAPAUÁ,N,['0038'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02798-c0001-e000544-v.json
197,02810,1304203,TEFÉ,N,['0009'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02810-c0001-e000544-v.json
198,98515,1304237,TONANTINS,N,['0047'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98515-c0001-e000544-v.json
199,98493,1304260,UARINI,N,['0060'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am98493-c0001-e000544-v.json
200,02852,1304302,URUCARÁ,N,['0027'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02852-c0001-e000544-v.json
201,02879,1304401,URUCURITUBA,N,['0003'],am,AMAZONAS,https://resultados.tse.jus.br/oficial/ele2022/544/dados/am/am02879-c0001-e000544-v.json
202,33030,2900207,ABARÉ,N,['0158'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33030-c0001-e000544-v.json
203,33014,2900108,ABAÍRA,N,['0105'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33014-c0001-e000544-v.json
204,33057,2900306,ACAJUTIBA,N,['0021'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33057-c0001-e000544-v.json
205,33065,2900355,ADUSTINA,N,['0052'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33065-c0001-e000544-v.json
206,33111,2900603,AIQUARA,N,['0147'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33111-c0001-e000544-v.json
207,33138,2900702,ALAGOINHAS,N,['0163'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33138-c0001-e000544-v.json
208,33154,2900801,ALCOBAÇA,N,['0112'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33154-c0001-e000544-v.json
209,33170,2900900,ALMADINA,N,['0135'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33170-c0001-e000544-v.json
210,33197,2901007,AMARGOSA,N,['0036'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33197-c0001-e000544-v.json
211,33219,2901106,AMÉLIA RODRIGUES,N,['0192'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33219-c0001-e000544-v.json
212,30716,2901155,AMÉRICA DOURADA,N,['0199'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30716-c0001-e000544-v.json
213,33235,2901205,ANAGÉ,N,['0161'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33235-c0001-e000544-v.json
214,33251,2901304,ANDARAÍ,N,['0119'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33251-c0001-e000544-v.json
215,33260,2901353,ANDORINHA,N,['0045'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33260-c0001-e000544-v.json
216,33278,2901403,ANGICAL,N,['0126'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33278-c0001-e000544-v.json
217,33294,2901502,ANGUERA,N,['0157'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33294-c0001-e000544-v.json
218,33316,2901601,ANTAS,N,['0082'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33316-c0001-e000544-v.json
219,33332,2901700,ANTÔNIO CARDOSO,N,['0143'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33332-c0001-e000544-v.json
220,33359,2901809,ANTÔNIO GONÇALVES,N,['0053'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33359-c0001-e000544-v.json
221,33375,2901908,APORÁ,N,['0044'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33375-c0001-e000544-v.json
222,33405,2901957,APUAREMA,N,['0023'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33405-c0001-e000544-v.json
223,33391,2902005,ARACATU,N,['0090'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33391-c0001-e000544-v.json
224,33413,2902104,ARACI,N,['0123'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33413-c0001-e000544-v.json
225,33430,2902203,ARAMARI,N,['0163'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33430-c0001-e000544-v.json
226,30732,2902252,ARATACA,N,['0166'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30732-c0001-e000544-v.json
227,33456,2902302,ARATUÍPE,N,['0030'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33456-c0001-e000544-v.json
228,33383,2902054,ARAÇÁS,N,['0200'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33383-c0001-e000544-v.json
229,33472,2902401,AURELINO LEAL,N,['0073'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33472-c0001-e000544-v.json
230,33499,2902500,BAIANÓPOLIS,N,['0126'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33499-c0001-e000544-v.json
231,33510,2902609,BAIXA GRANDE,N,['0086'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33510-c0001-e000544-v.json
232,33529,2902658,BANZAÊ,N,['0110'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33529-c0001-e000544-v.json
233,33537,2902708,BARRA,N,['0077'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33537-c0001-e000544-v.json
234,33553,2902807,BARRA DA ESTIVA,N,['0169'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33553-c0001-e000544-v.json
235,33570,2902906,BARRA DO CHOÇA,N,['0139'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33570-c0001-e000544-v.json
236,33596,2903003,BARRA DO MENDES,N,['0176'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33596-c0001-e000544-v.json
237,33618,2903102,BARRA DO ROCHA,N,['0134'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33618-c0001-e000544-v.json
238,33634,2903201,BARREIRAS,N,"['0070', '0075']",ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33634-c0001-e000544-v.json
239,30759,2903235,BARRO ALTO,N,['0174'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30759-c0001-e000544-v.json
240,33650,2903300,BARRO PRETO,N,['0136'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33650-c0001-e000544-v.json
241,30775,2903276,BARROCAS,N,['0150'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30775-c0001-e000544-v.json
242,33677,2903409,BELMONTE,N,['0034'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33677-c0001-e000544-v.json
243,33693,2903508,BELO CAMPO,N,['0177'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33693-c0001-e000544-v.json
244,33715,2903607,BIRITINGA,N,['0150'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33715-c0001-e000544-v.json
245,33731,2903706,BOA NOVA,N,['0059'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33731-c0001-e000544-v.json
246,33758,2903805,BOA VISTA DO TUPIM,N,['0042'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33758-c0001-e000544-v.json
247,33774,2903904,BOM JESUS DA LAPA,N,['0071'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33774-c0001-e000544-v.json
248,33782,2903953,BOM JESUS DA SERRA,N,['0059'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33782-c0001-e000544-v.json
249,33790,2904001,BONINAL,N,['0105'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33790-c0001-e000544-v.json
250,33804,2904050,BONITO,N,['0069'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33804-c0001-e000544-v.json
251,33812,2904100,BOQUIRA,N,['0065'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33812-c0001-e000544-v.json
252,33839,2904209,BOTUPORÃ,N,['0168'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33839-c0001-e000544-v.json
253,33871,2904407,BREJOLÂNDIA,N,['0190'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33871-c0001-e000544-v.json
254,33855,2904308,BREJÕES,N,['0036'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33855-c0001-e000544-v.json
255,33898,2904506,BROTAS DE MACAÚBAS,N,['0094'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33898-c0001-e000544-v.json
256,33910,2904605,BRUMADO,N,['0090'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33910-c0001-e000544-v.json
257,33936,2904704,BUERAREMA,N,['0166'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33936-c0001-e000544-v.json
258,30791,2904753,BURITIRAMA,N,['0077'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30791-c0001-e000544-v.json
259,33952,2904803,CAATIBA,N,['0201'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33952-c0001-e000544-v.json
260,33960,2904852,CABACEIRAS DO PARAGUAÇU,N,['0131'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33960-c0001-e000544-v.json
261,33979,2904902,CACHOEIRA,N,['0118'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33979-c0001-e000544-v.json
262,33995,2905008,CACULÉ,N,['0093'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba33995-c0001-e000544-v.json
263,34010,2905107,CAEM,N,['0167'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34010-c0001-e000544-v.json
264,34029,2905156,CAETANOS,N,['0058'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34029-c0001-e000544-v.json
265,34037,2905206,CAETITÉ,N,['0063'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34037-c0001-e000544-v.json
266,34053,2905305,CAFARNAUM,N,['0055'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34053-c0001-e000544-v.json
267,34070,2905404,CAIRU,N,['0031'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34070-c0001-e000544-v.json
268,34096,2905503,CALDEIRÃO GRANDE,N,['0115'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34096-c0001-e000544-v.json
269,34118,2905602,CAMACÃ,N,['0133'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34118-c0001-e000544-v.json
270,34150,2905800,CAMAMU,N,['0078'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34150-c0001-e000544-v.json
271,34134,2905701,CAMAÇARI,N,"['0170', '0171']",ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34134-c0001-e000544-v.json
272,34177,2905909,CAMPO ALEGRE DE LOURDES,N,['0067'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34177-c0001-e000544-v.json
273,34193,2906006,CAMPO FORMOSO,N,['0053'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34193-c0001-e000544-v.json
274,34231,2906204,CANARANA,N,['0174'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34231-c0001-e000544-v.json
275,34258,2906303,CANAVIEIRAS,N,['0116'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34258-c0001-e000544-v.json
276,34274,2906402,CANDEAL,N,['0114'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34274-c0001-e000544-v.json
277,34290,2906501,CANDEIAS,N,['0127'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34290-c0001-e000544-v.json
278,34312,2906600,CANDIBA,N,['0064'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34312-c0001-e000544-v.json
279,34355,2906808,CANSANÇÃO,N,['0050'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34355-c0001-e000544-v.json
280,30856,2906824,CANUDOS,N,['0083'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30856-c0001-e000544-v.json
281,34215,2906105,CANÁPOLIS,N,['0099'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34215-c0001-e000544-v.json
282,30813,2906857,CAPELA DO ALTO ALEGRE,N,['0196'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30813-c0001-e000544-v.json
283,30830,2906873,CAPIM GROSSO,N,['0191'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30830-c0001-e000544-v.json
284,34371,2906907,CARAVELAS,N,['0112'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34371-c0001-e000544-v.json
285,34363,2906899,CARAÍBAS,N,['0161'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34363-c0001-e000544-v.json
286,34398,2907004,CARDEAL DA SILVA,N,['0144'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34398-c0001-e000544-v.json
287,34410,2907103,CARINHANHA,N,['0125'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34410-c0001-e000544-v.json
288,34436,2907202,CASA NOVA,N,['0066'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34436-c0001-e000544-v.json
289,34452,2907301,CASTRO ALVES,N,['0043'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34452-c0001-e000544-v.json
290,34479,2907400,CATOLÂNDIA,N,['0100'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34479-c0001-e000544-v.json
291,34495,2907509,CATU,N,['0129'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34495-c0001-e000544-v.json
292,34509,2907558,CATURAMA,N,['0111'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34509-c0001-e000544-v.json
293,34517,2907608,CENTRAL,N,['0159'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34517-c0001-e000544-v.json
294,34533,2907707,CHORROCHÓ,N,['0158'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34533-c0001-e000544-v.json
295,34576,2907905,CIPÓ,N,['0079'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34576-c0001-e000544-v.json
296,34592,2908002,COARACI,N,['0135'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34592-c0001-e000544-v.json
297,34614,2908101,COCOS,N,['0061'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34614-c0001-e000544-v.json
298,34630,2908200,CONCEIÇÃO DA FEIRA,N,['0108'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34630-c0001-e000544-v.json
299,34657,2908309,CONCEIÇÃO DO ALMEIDA,N,['0184'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34657-c0001-e000544-v.json
300,34673,2908408,CONCEIÇÃO DO COITÉ,N,['0132'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34673-c0001-e000544-v.json
301,34690,2908507,CONCEIÇÃO DO JACUÍPE,N,['0192'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34690-c0001-e000544-v.json
302,34711,2908606,CONDE,N,['0021'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34711-c0001-e000544-v.json
303,34738,2908705,CONDEÚBA,N,['0060'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34738-c0001-e000544-v.json
304,34754,2908804,CONTENDAS DO SINCORÁ,N,['0058'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34754-c0001-e000544-v.json
305,34770,2908903,CORAÇÃO DE MARIA,N,['0130'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34770-c0001-e000544-v.json
306,34797,2909000,CORDEIROS,N,['0060'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34797-c0001-e000544-v.json
307,34819,2909109,CORIBE,N,['0061'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34819-c0001-e000544-v.json
308,34835,2909208,CORONEL JOÃO SÁ,N,['0052'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34835-c0001-e000544-v.json
309,34851,2909307,CORRENTINA,N,['0124'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34851-c0001-e000544-v.json
310,34878,2909406,COTEGIPE,N,['0098'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34878-c0001-e000544-v.json
311,34894,2909505,CRAVOLÂNDIA,N,['0038'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34894-c0001-e000544-v.json
312,34932,2909703,CRISTÓPOLIS,N,['0126'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34932-c0001-e000544-v.json
313,34916,2909604,CRISÓPOLIS,N,['0081'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34916-c0001-e000544-v.json
314,34959,2909802,CRUZ DAS ALMAS,N,['0142'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34959-c0001-e000544-v.json
315,34975,2909901,CURAÇÁ,N,['0085'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34975-c0001-e000544-v.json
316,34339,2906709,CÂNDIDO SALES,N,['0040'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34339-c0001-e000544-v.json
317,34550,2907806,CÍCERO DANTAS,N,['0082'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34550-c0001-e000544-v.json
318,30872,2910057,DIAS D&apos;ÁVILA,N,['0186'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba30872-c0001-e000544-v.json
319,35017,2910107,DOM BASÍLIO,N,['0101'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba35017-c0001-e000544-v.json
320,35033,2910206,DOM MACEDO COSTA,N,['0202'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba35033-c0001-e000544-v.json
321,34991,2910008,DÁRIO MEIRA,N,['0147'],ba,BAHIA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/ba/ba34991-c0001-e000544-v.json
